snowpit_id,weight_above_target_layer,bending_stiffness_above_target_layer,dataset
61638,91.92,378756437868.3921,All Layer of Concern
59271,84.91,228331236019.68155,All Layer of Concern
63317,85.69,603569575131.4623,All Layer of Concern
62311,152.87,2217997939177.0244,All Layer of Concern
56789,96.9,644854809711.652,All Layer of Concern
60122,18.58,1755133508.3202713,All Layer of Concern
65531,28.05,18117945816.476456,All Layer of Concern
62061,17.32,1149472738.271144,All Layer of Concern
60855,20.25,2112935401.748112,All Layer of Concern
61474,6.8500000000000005,170691784.63080043,All Layer of Concern
64584,67.2,132892392887.4327,All Layer of Concern
59517,207.69,5724072667853.712,All Layer of Concern
59721,54.7,115781577194.25851,All Layer of Concern
64298,128.4,1327565059950.7585,All Layer of Concern
57485,284.08000000000004,17100784756979.238,All Layer of Concern
56160,91.52000000000001,444019970983.9761,All Layer of Concern
58727,20.200000000000003,2856512587.9553266,All Layer of Concern
58505,103.20000000000002,435860089112.2116,All Layer of Concern
58219,19.060000000000002,2004011722.6170914,All Layer of Concern
58443,38.44,20103816942.50721,All Layer of Concern
57491,84.34,386686141870.8137,All Layer of Concern
57728,30.355000000000004,18049241955.12045,All Layer of Concern
57202,71.68,167948710536.76825,All Layer of Concern
65978,23.23,4344398582.206556,All Layer of Concern
58439,10.35,225393759.23285297,All Layer of Concern
56081,28.559999999999995,8845996036.329807,All Layer of Concern
56048,66.0,144160933013.72855,All Layer of Concern
58055,121.8,1371417807133.8308,All Layer of Concern
57564,58.419999999999995,105844169311.57668,All Layer of Concern
57087,66.64000000000001,219278925591.13254,All Layer of Concern
63904,20.200000000000003,2856512587.9553266,All Layer of Concern
61240,87.36,929603376592.585,All Layer of Concern
57614,16.21,1148596861.5765905,All Layer of Concern
59323,137.98000000000002,1446347536769.3518,All Layer of Concern
59924,59.11000000000001,139598651551.0902,All Layer of Concern
57422,37.5,24632014524.988155,All Layer of Concern
65054,4.05,16903483.2139849,All Layer of Concern
56680,80.01,240181075374.67276,All Layer of Concern
56363,18.630000000000003,1645317442.1164339,All Layer of Concern
58181,48.290000000000006,65338499383.87844,All Layer of Concern
59187,57.989999999999995,84201035053.9094,All Layer of Concern
55967,136.73,2342612835469.2744,All Layer of Concern
59464,34.980000000000004,14214308203.9852,All Layer of Concern
57962,12.64,1309463068.1391418,All Layer of Concern
64608,152.64999999999998,1343089611468.288,All Layer of Concern
61441,52.120000000000005,66598594471.79929,All Layer of Concern
61993,18.18,2082397676.6194324,All Layer of Concern
66261,10.35,225393759.23285297,All Layer of Concern
74368,143.4,1389247152973.8762,All Layer of Concern
58304,73.14,230631980080.6993,All Layer of Concern
56405,36.03,20380575903.949738,All Layer of Concern
58132,41.84,33640541833.79363,All Layer of Concern
65959,27.98,8277302013.294223,All Layer of Concern
56775,45.0,61319445583.9318,All Layer of Concern
60117,10.100000000000001,357064073.4944158,All Layer of Concern
58074,28.910000000000004,21759820041.445927,All Layer of Concern
58597,36.89,51848511351.90541,All Layer of Concern
56069,53.010000000000005,161770148809.91827,All Layer of Concern
59558,86.30000000000001,215513643843.5349,All Layer of Concern
57545,121.25999999999999,1157951307623.8157,All Layer of Concern
61866,28.349999999999998,5797894742.396818,All Layer of Concern
55406,21.060000000000002,2376764967.7519884,All Layer of Concern
59628,176.9,3522425010689.588,All Layer of Concern
61275,9.040000000000001,299603734.8062967,All Layer of Concern
57621,52.75,68974143452.65627,All Layer of Concern
59585,27.840000000000003,8668606345.6954,All Layer of Concern
57551,26.12,9348878237.569828,All Layer of Concern
61934,75.16,291660553623.9459,All Layer of Concern
58060,13.0,1818818216.4739668,All Layer of Concern
60932,8.1,135227865.7118792,All Layer of Concern
58917,138.64999999999998,1972418292170.1672,All Layer of Concern
61987,55.60000000000001,112692558926.90677,All Layer of Concern
57692,256.74,25542529590486.71,All Layer of Concern
65871,13.559999999999999,1011162604.9712511,All Layer of Concern
62383,93.19,383182185740.50916,All Layer of Concern
65961,57.33,262727565631.8337,All Layer of Concern
56267,90.06,481840247556.4627,All Layer of Concern
64010,193.54999999999998,5011061144913.686,All Layer of Concern
66686,60.730000000000004,113710623091.20602,All Layer of Concern
60680,89.38,414198226545.88306,All Layer of Concern
56995,36.22,17019171812.943434,All Layer of Concern
62016,69.96,199076222974.9071,All Layer of Concern
56671,16.32,4030647403.713335,All Layer of Concern
59340,10.100000000000001,357064073.4944158,All Layer of Concern
55444,46.760000000000005,71640511450.6655,All Layer of Concern
59495,241.9,13234229026238.828,All Layer of Concern
57441,52.32,79413124232.52603,All Layer of Concern
63683,230.92000000000002,9363210912559.582,All Layer of Concern
63156,100.56,553605290837.0406,All Layer of Concern
57808,152.59,2580065225921.372,All Layer of Concern
61371,89.09,370034347329.3513,All Layer of Concern
61830,75.62,297185377828.7638,All Layer of Concern
65308,81.89999999999999,765969579101.5559,All Layer of Concern
58955,77.6,173638859865.02942,All Layer of Concern
56948,296.37,59467305803524.164,All Layer of Concern
64374,234.55,10919755798763.184,All Layer of Concern
61417,16.2,1081822925.6950336,All Layer of Concern
64004,41.2,17570812118.693268,All Layer of Concern
57275,34.05,12100996403.205788,All Layer of Concern
56335,30.22,11029507336.26091,All Layer of Concern
58328,51.87,194584642335.4657,All Layer of Concern
62287,338.8,26873302665517.86,All Layer of Concern
60885,9.09,260299709.57742906,All Layer of Concern
63449,45.36999999999999,54484540936.42094,All Layer of Concern
55537,36.21,31578522173.854076,All Layer of Concern
59834,174.44,5551439727730.163,All Layer of Concern
63739,80.62,202083074237.27347,All Layer of Concern
64605,67.05,194723069537.1312,All Layer of Concern
59143,47.42,74602932283.75377,All Layer of Concern
58529,8.28,115401604.72722073,All Layer of Concern
60998,16.2,1081822925.6950336,All Layer of Concern
60951,8.1,135227865.7118792,All Layer of Concern
60356,158.89,2805354889549.7524,All Layer of Concern
55910,57.75,72926911446.60855,All Layer of Concern
59555,130.71,1561713364307.559,All Layer of Concern
63433,82.44999999999999,211918081108.50397,All Layer of Concern
59887,58.11,87441522273.36371,All Layer of Concern
66020,42.12,54073850214.3804,All Layer of Concern
58553,69.72,274824073653.25024,All Layer of Concern
65023,2.4299999999999997,3651152.374220737,All Layer of Concern
58848,80.4,227899234436.5924,All Layer of Concern
60095,101.94,594960141275.409,All Layer of Concern
56122,274.45,15422594179320.262,All Layer of Concern
65679,30.49,10626292292.892834,All Layer of Concern
65347,35.349999999999994,15309122151.073072,All Layer of Concern
56300,68.52,170132512358.36105,All Layer of Concern
62567,70.64000000000001,230836037566.06677,All Layer of Concern
60081,69.18,170927626162.70126,All Layer of Concern
60612,81.7,372669527518.0036,All Layer of Concern
58771,55.27,146377648103.3341,All Layer of Concern
58292,51.900000000000006,79864475022.80078,All Layer of Concern
59541,117.88,1247479726567.6648,All Layer of Concern
59407,21.92,5593228398.782068,All Layer of Concern
63757,41.1,36869425480.25288,All Layer of Concern
55629,46.37,37588628860.9527,All Layer of Concern
61752,76.71000000000001,183575063393.08243,All Layer of Concern
58826,102.42000000000002,579027765517.0289,All Layer of Concern
58367,172.82999999999998,2847668097832.406,All Layer of Concern
60803,89.46000000000001,493677719470.3519,All Layer of Concern
61805,45.9,158190414596.23154,All Layer of Concern
63800,70.16999999999999,261045073358.17953,All Layer of Concern
59682,70.63000000000001,115724671605.07547,All Layer of Concern
59820,42.58,31463522411.58323,All Layer of Concern
63946,38.45,26923992914.663944,All Layer of Concern
57710,191.82,7932841663135.338,All Layer of Concern
57837,119.13999999999999,1248151898024.529,All Layer of Concern
63457,65.45,134205472624.55888,All Layer of Concern
55659,59.53,200587531272.30374,All Layer of Concern
59477,75.75999999999999,165693328754.27505,All Layer of Concern
56146,62.06,136411639785.63255,All Layer of Concern
60038,53.07,64808518686.59427,All Layer of Concern
56831,80.31,280949679737.7735,All Layer of Concern
60986,66.14999999999999,215437217511.259,All Layer of Concern
65271,10.96,699153549.8477585,All Layer of Concern
57626,35.16,26537039464.144863,All Layer of Concern
64457,162.49,4199557963704.8984,All Layer of Concern
57556,54.34,153920268894.9752,All Layer of Concern
65721,109.15,760922484591.2909,All Layer of Concern
56416,87.43999999999998,295169589740.4694,All Layer of Concern
58121,4.83,22906684.271664772,All Layer of Concern
60260,83.18,372956143779.7596,All Layer of Concern
56128,67.42,123168984021.3952,All Layer of Concern
58590,153.32,3537262269170.238,All Layer of Concern
55547,12.87,907669950.3081448,All Layer of Concern
64958,152.02,2126084868378.5212,All Layer of Concern
61050,27.16,6879770599.732182,All Layer of Concern
63055,204.47000000000003,6436266730792.744,All Layer of Concern
59133,118.16999999999999,1258517448083.9446,All Layer of Concern
55637,20.28,5312640152.064435,All Layer of Concern
60676,17.009999999999998,1252345264.3577127,All Layer of Concern
55960,47.760000000000005,58886953335.43083,All Layer of Concern
64055,152.74,1543607160294.6792,All Layer of Concern
59239,98.09000000000002,379384827867.2363,All Layer of Concern
56615,1.62,1081822.9256950335,All Layer of Concern
62905,45.60000000000001,28357785618.761845,All Layer of Concern
60307,206.41000000000003,8259277857963.007,All Layer of Concern
63304,10.100000000000001,357064073.4944158,All Layer of Concern
59781,37.57,18434650020.067215,All Layer of Concern
63903,95.32000000000001,575445662868.319,All Layer of Concern
57563,75.97,210668221373.44055,All Layer of Concern
57080,47.650000000000006,33343858745.841682,All Layer of Concern
59324,108.22,836616620474.0798,All Layer of Concern
65843,8.19,765969579.1015561,All Layer of Concern
62464,43.26,33568372846.188675,All Layer of Concern
58444,49.53,56210403071.29301,All Layer of Concern
60527,110.14,808017583755.7074,All Layer of Concern
61651,28.439999999999998,14915602760.522411,All Layer of Concern
59218,165.29000000000002,2627135760220.872,All Layer of Concern
63181,92.22,421118303448.28143,All Layer of Concern
57027,43.25,59560041320.60212,All Layer of Concern
57816,16.2,1081822925.6950336,All Layer of Concern
55487,95.74,866316387120.1627,All Layer of Concern
58982,21.92,5593228398.782068,All Layer of Concern
59937,64.37,208471409437.21118,All Layer of Concern
61854,32.96,13882601080.399033,All Layer of Concern
62120,70.08,170160850439.56924,All Layer of Concern
60549,92.61000000000001,492461991897.76526,All Layer of Concern
65470,26.520000000000003,11880291792.031212,All Layer of Concern
56711,45.45,32537463697.17864,All Layer of Concern
62389,59.95,89402718032.12834,All Layer of Concern
59961,180.97000000000003,4923209274550.34,All Layer of Concern
55979,66.87,92557979662.10626,All Layer of Concern
57698,85.27,318044463147.9409,All Layer of Concern
55712,33.69,38472877935.77051,All Layer of Concern
62756,33.9,15799415702.675797,All Layer of Concern
56307,56.93000000000001,96226016974.9795,All Layer of Concern
65947,39.71,60067087184.26461,All Layer of Concern
57592,55.03,112153325386.76146,All Layer of Concern
59894,15.820000000000002,1605688766.2274966,All Layer of Concern
66033,16.38,6127756632.8124485,All Layer of Concern
64941,100.89999999999999,771033875504.5436,All Layer of Concern
57137,99.72999999999999,466931334137.51764,All Layer of Concern
57123,27.400000000000002,10924274216.371227,All Layer of Concern
59414,86.83000000000001,329805556489.2699,All Layer of Concern
74318,98.45,542316442316.5809,All Layer of Concern
66211,41.58,32465591238.93241,All Layer of Concern
63328,302.93,17962942541520.35,All Layer of Concern
64022,66.33,191889497422.0285,All Layer of Concern
56580,216.22000000000003,18409041738822.797,All Layer of Concern
62604,112.69,819561032793.0411,All Layer of Concern
58412,15.149999999999999,1205091248.043653,All Layer of Concern
58138,35.0,14380470342.348286,All Layer of Concern
58909,38.89,23558198362.890297,All Layer of Concern
62268,111.57000000000001,773263685844.5419,All Layer of Concern
57229,69.53,210694944724.10458,All Layer of Concern
59234,78.71000000000001,205928594528.04605,All Layer of Concern
55530,157.13,2511358992165.6426,All Layer of Concern
61161,21.66,4445249866.6548605,All Layer of Concern
63487,133.98,1521825858139.772,All Layer of Concern
64058,79.6,216013455057.73346,All Layer of Concern
61211,71.45,210684837423.31644,All Layer of Concern
61816,132.83,1940325951605.1353,All Layer of Concern
59144,111.65,2089989825618.8054,All Layer of Concern
60217,74.78000000000002,354042610016.19556,All Layer of Concern
58004,42.66,50340159316.76314,All Layer of Concern
66189,66.8,208864464870.74487,All Layer of Concern
55936,35.38,31300912391.36006,All Layer of Concern
57428,84.38000000000001,445604178024.6694,All Layer of Concern
64373,222.39999999999998,7212993998111.735,All Layer of Concern
64659,16.95,1974926962.8344746,All Layer of Concern
63765,160.73000000000002,2598810061594.006,All Layer of Concern
64003,45.74,35430407555.32592,All Layer of Concern
59573,103.07000000000001,778413068298.0557,All Layer of Concern
61626,206.73,5078130646145.02,All Layer of Concern
56797,83.59,451502998672.1688,All Layer of Concern
65719,143.88,1494587974733.424,All Layer of Concern
62280,94.89000000000001,532170756406.1873,All Layer of Concern
58605,9.719999999999999,233673751.95012715,All Layer of Concern
58928,189.29,6292604343037.34,All Layer of Concern
56935,71.19,493347203655.4081,All Layer of Concern
61971,95.93,325808982297.9985,All Layer of Concern
59023,110.5,1740401998739.6265,All Layer of Concern
57722,33.76,30463585461.323437,All Layer of Concern
61006,85.42,678920290173.4043,All Layer of Concern
55985,25.92,4431146703.646857,All Layer of Concern
61837,52.330000000000005,57786100119.333176,All Layer of Concern
58355,24.290000000000003,4276871615.576398,All Layer of Concern
56986,137.5,1873443669378.049,All Layer of Concern
62005,9.75,556227257.3033608,All Layer of Concern
56454,185.66,8308991020583.193,All Layer of Concern
65763,43.22,44077480998.498726,All Layer of Concern
60977,71.24000000000001,170473932440.2119,All Layer of Concern
62469,233.54000000000002,7672742762079.544,All Layer of Concern
